,power,data,phase_corr,phase_uncorr
0,0.30276274252551905,0.010669661083839876,0.00767467842521477,0.010513258116732564
1,2.0031993429642303,0.04594211322413411,0.05077874064229075,0.06955991868806952
2,4.1611990029727375,0.09089385948561757,0.10548148674022631,0.1444951873153785
3,6.1505917980092235,0.13647826185173179,0.15591024767687733,0.21357568174914707
4,8.348065829070938,0.1775304770178341,0.2116136225224054,0.28988167468822656
5,10.45748858379042,0.22149954853922163,0.26508500136598345,0.3631301388575116
6,12.119812224902054,0.26527746817402853,0.307222945016988,0.4208533493383398
7,14.488458620122435,0.31044034043688173,0.3672653374022676,0.5031032019209146
8,16.441172077312437,0.314194233137911,0.4167643203864752,0.5709100279266783
